kind,source,source_id,name,country,uic,iata,icao,lat,lon
station,trainline,19302,Busto Arsizio,IT,8301031,,,45.615904,8.865791
station,trainline,19304,Buttapietra,IT,8305301,,,45.338794,10.988135
station,trainline,19305,Buttrio,IT,8303029,,,46.012437,13.329447
station,trainline,19306,Cadeo,IT,8305006,,,44.96753,9.852779
station,trainline,19308,Chivasso,IT,8300232,,,45.193474,7.889661
station,trainline,19309,Ciampino,IT,8308650,,,41.804298,12.599523
station,trainline,19310,Aosta,IT,8300137,,,45.734202,7.322433
station,trainline,19311,Castelmaggiore,IT,8305724,,,44.577012,11.367399
station,trainline,19312,Castelnuovo Berardenga,IT,8306812,,,43.306899,11.485076
station,trainline,19313,Castelnuovo del Garda,IT,8302093,,,45.430826,10.758254
station,trainline,19314,Castelnuovo di Garfagnana,IT,8306300,,,44.1168,10.408798
station,trainline,19315,Castelraimondo-Camerino,IT,8307302,,,43.210517,13.05729
station,trainline,19316,Castelrosso,IT,8300233,,,45.201753,7.933196
station,trainline,19317,Castelvecchio Pascoli,IT,8306302,,,44.090309,10.455281
station,trainline,19318,Castelvetrano,IT,8312113,,,37.68367,12.798895
station,trainline,19319,Castiglione del Lago,IT,8306923,,,43.122854,12.032484
station,trainline,19320,Calde,IT,8301117,,,45.945683,8.66347
station,trainline,19321,Caldiero,IT,8302437,,,45.414079,11.169798
station,trainline,19322,Castellalto-Canzano,IT,8307901,,,42.692001,13.792625
station,trainline,19323,Castello d’Annone,IT,8300465,,,44.878906,8.312639
station,trainline,19324,Conselice,IT,8305950,,,44.511085,11.832105
station,trainline,19325,Contea-Londa,IT,8306702,,,43.866747,11.531524
station,trainline,19326,Contigliano,IT,8307404,,,42.412095,12.779128
station,trainline,19327,Corbetta-Santo Stefano Ticino,IT,8301041,,,45.480994,8.918189
station,trainline,19328,Corbezzi,IT,8305115,,,43.994107,10.919718
station,trainline,19329,Classe,IT,8305812,,,44.382144,12.235127
station,trainline,19330,Coccaglio,IT,8301540,,,45.560881,9.977666
station,trainline,19331,Cormons,IT,8303300,,,45.957566,13.461517
station,trainline,19332,Corniglia,IT,8304734,,,44.118688,9.71555
station,trainline,19333,Berchidda,IT,8312859,,,40.772031,9.181438
station,trainline,19334,Bergamo,IT,8301529,,,45.690344,9.675125
station,trainline,19335,Bernalda,IT,8311460,,,40.397558,16.682298
station,trainline,19336,Campomarino,IT,8311020,,,41.957403,15.042432
station,trainline,19337,Camporgiano,IT,8306324,,,44.161899,10.334484
station,trainline,19338,Camporosso in Valcanale,IT,8303004,,,46.506825,13.525088
station,trainline,19339,Camposampiero,IT,8302525,,,45.568927,11.92829
station,trainline,19340,Bonorva,IT,8312867,,,40.417703,8.760635
station,trainline,19341,Bordighera,IT,8304503,,,43.778321,7.663573
station,trainline,19342,Borghetto sull’Adige,IT,8302051,,,45.696924,10.927179
station,trainline,19344,Caorso,IT,8301970,,,45.042033,9.86736
station,trainline,19345,Castelvetro,IT,8301960,,,45.099168,9.982053
station,trainline,19346,Corchiano,IT,8308112,,,42.350186,12.340022
station,trainline,19347,Cordovado-Sesto,IT,8302661,,,45.850613,12.87782
station,trainline,19348,Cantalupo del Sannio-Macchiagodena,IT,8309451,,,41.53064,14.393464
station,trainline,19349,Berceto,IT,8306158,,,44.556184,9.932028
station,trainline,19350,Cornuda,IT,8302569,,,45.833938,12.013103
station,trainline,19352,Besnate,IT,8301145,,,45.696151,8.760572
station,trainline,19353,Besozzo,IT,8301141,,,45.842567,8.663264
station,trainline,19354,Bevilacqua,IT,8302391,,,45.230222,11.396659
station,trainline,19355,Biagioni Lagacci,IT,8305119,,,44.086156,10.948169
station,trainline,19356,Bianze,IT,8300238,,,45.309489,8.115461
station,trainline,19357,Colleferro-Segni-Paliano,IT,8308657,,,41.740097,13.002941
station,trainline,19358,Collegno,IT,8300217,,,45.078862,7.574301
station,trainline,19360,Collevecchio-Poggio Sommavilla,IT,8308221,,,42.297653,12.522881
station,trainline,19361,Colli di Monte Bove,IT,8308520,,,42.097284,13.150598
station,trainline,19362,Colmegna,IT,8301111,,,46.023071,8.75587
station,trainline,19364,Busche-Lentiai-Mel,IT,8302563,,,46.040096,11.979285
station,trainline,19365,Busseto,IT,8301963,,,44.974857,10.038775
station,trainline,19366,Cossato,IT,8300973,,,45.563875,8.176597
station,trainline,19367,Cotignola,IT,8305956,,,44.384778,11.936605
station,trainline,19368,Borgo Fornari per Voltaggio,IT,8304214,,,44.58895,8.938181
station,trainline,19369,Borgo Lavezzaro,IT,8300032,,,45.318595,8.703427
station,trainline,19370,Borgo Revel,IT,8300171,,,45.189501,8.02591
station,trainline,19371,Borgo San Dalmazzo,IT,8300613,,,44.326213,7.486198
station,trainline,19372,Borgo San Lorenzo,IT,8306604,,,43.959831,11.380235
station,trainline,19374,Borgo San Martino,IT,8300315,,,45.086961,8.520749
station,trainline,19375,Borgo Ticino,IT,8300981,,,45.691809,8.602461
station,trainline,19376,Borgo Val di Taro,IT,8306161,,,44.486563,9.781333
station,trainline,19377,Borgo Vercelli,IT,8300246,,,45.359532,8.461618
station,trainline,19378,Borgofranco,IT,8300152,,,45.514821,7.85472
station,trainline,19379,Borgomanero,IT,8300016,,,45.700781,8.467847
station,trainline,19380,Borghetto Santo Spirito,IT,8304518,,,44.108737,8.242038
station,trainline,19381,Borgio Verezzi,IT,8304521,,,44.15807,8.310581
station,trainline,19382,Abbasanta,IT,8312873,,,40.126767,8.816053
station,trainline,19383,Acate,IT,8312409,,,36.996652,14.42543
station,trainline,19384,Alba Adriatica-Nereto-Controguerra,IT,8307800,,,42.834228,13.917216
station,trainline,19385,Albacina,IT,8307207,,,43.345589,12.986302
station,trainline,19386,Albano di Lucania,IT,8311453,,,40.574691,16.021321
station,trainline,19387,Cagliari,IT,8312891,,,39.216097,9.108041
station,trainline,19388,Bellante-Ripattone,IT,8307902,,,42.702051,13.837526
station,trainline,19389,Campiglia Marittima,IT,8306031,,,43.017168,10.586434
station,trainline,19390,Campo di Carne,IT,8308706,,,41.552115,12.635183
station,trainline,19391,Campo di Nusco,IT,8309626,,,40.878032,15.126031
station,trainline,19392,Campo di Trens/Freienfeld,IT,8302007,,,46.869073,11.488456
station,trainline,19393,Campo Ligure-Masone,IT,8304105,,,44.530888,8.700937
station,trainline,19394,Campobello di Mazara,IT,8312112,,,37.63627,12.733175
station,trainline,19395,Campobello Ravanusa,IT,8312385,,,37.265582,13.94635
station,trainline,19396,Camogli-San Fruttuoso,IT,8304716,,,44.34803,9.156681
station,trainline,19397,Campello sul Clitunno,IT,8307219,,,42.827235,12.761221
station,trainline,19398,Cinisi-Terrasini,IT,8312126,,,38.155532,13.096752
station,trainline,19399,Cetraro,IT,8311735,,,39.505307,15.945164
station,trainline,19400,Ceva,IT,8300742,,,44.389794,8.031933
station,trainline,19403,Castelfranco Veneto,IT,8302537,,,45.666397,11.934034
station,trainline,19404,Castellammare del Golfo,IT,8312120,,,38.024289,12.912069
station,trainline,19405,Castellammare di Stabia,IT,8309756,,,40.70143,14.483815
station,trainline,19406,Casteldarne/Ehrenburg,IT,8302105,,,46.797608,11.84407
station,trainline,19408,Castellaneta Marina,IT,8311463,,,40.48114,16.965413
station,trainline,19409,Castelferretti,IT,8307200,,,43.60722,13.357242
station,trainline,19410,Castelfiorentino,IT,8306802,,,43.605278,10.968134
station,trainline,19411,Altavilla-Tavernelle,IT,8302444,,,45.511,11.453533
station,trainline,19412,Altopascio,IT,8306407,,,43.81737,10.672532
station,trainline,19413,Anzio,IT,8308709,,,41.45211,12.629331
station,trainline,19414,Campoleone,IT,8308602,,,41.642304,12.648388
station,trainline,19415,Bella Muro,IT,8309831,,,40.70089,15.542951
station,trainline,19416,Bellinzago,IT,8300985,,,45.565897,8.627513
station,trainline,19417,Bellisio Solfare,IT,8307061,,,43.520132,12.823696
station,trainline,19418,Belluno,IT,8302559,,,46.141504,12.208987
station,trainline,19419,Belmonte Calabro,IT,8311743,,,39.163061,16.064514
station,trainline,19420,Belvedere Marittimo,IT,8311732,,,39.616962,15.852872
station,trainline,19424,Arquata Scrivia,IT,8304207,,,44.692263,8.885342
station,trainline,19425,Arsoli,IT,8308516,,,42.045838,13.013081
station,trainline,19429,Baricetta,IT,8305419,,,45.060847,11.995547
station,trainline,19430,Barletta,IT,8311108,,,41.315402,16.278628
station,trainline,19431,Belgirate,IT,8301017,,,45.843134,8.571142
station,trainline,19432,Alfedena-Scontrone,IT,8308908,,,41.738524,14.044683
station,trainline,19433,Alfonsine,IT,8305808,,,44.511714,12.039954
station,trainline,19434,Ali Terme,IT,8312310,,,38.005151,15.423583
station,trainline,19435,Albaredo,IT,8302538,,,45.670262,12.014442
station,trainline,19436,Albate-Camerlata,IT,8301310,,,45.783185,9.079833
station,trainline,19437,Albenga,IT,8304516,,,44.047305,8.221552
station,trainline,19438,Baronissi,IT,8309520,,,40.745872,14.772503
station,trainline,19439,Basiliano,IT,8302832,,,46.012769,13.110056
station,trainline,19440,Apricena,IT,8311024,,,41.77849,15.382017
station,trainline,19441,Aprilia,IT,8308705,,,41.592396,12.639183
station,trainline,19442,Battipaglia,IT,8309823,,,40.605892,14.983256
station,trainline,19443,Baveno,IT,8301015,,,45.909213,8.502105
station,trainline,19444,Bazzana,IT,8300807,,,44.777256,8.401192
station,trainline,19445,Beffi,IT,8307422,,,42.197433,13.660511
station,trainline,19446,Mignano Monte Lungo,IT,8309201,,,41.407541,13.986649
station,trainline,19451,Longobardi,IT,8311742,,,39.209643,16.061314
station,trainline,19452,Lonigo,IT,8302441,,,45.413252,11.34506
station,trainline,19453,Loreo,IT,8305423,,,45.059562,12.191665
station,trainline,19454,Loreto,IT,8307503,,,43.448353,13.620392
station,trainline,19455,Lucca,IT,8306404,,,43.837173,10.506142
station,trainline,19456,Lissone-Muggiò,IT,8301321,,,45.606034,9.235337
station,trainline,19458,Livorno Ferraris,IT,8300237,,,45.283295,8.073625
station,trainline,19459,Mondovì,IT,8300952,,,44.398316,7.816273
station,trainline,19460,Capaccio-Roccadaspide,IT,8311702,,,40.455008,15.013873
station,trainline,19461,Capaci,IT,8312128,,,38.171775,13.232463
station,trainline,19462,Capalbio,IT,8308006,,,42.408176,11.371129
station,trainline,19463,Capannelle,IT,8308672,,,41.830754,12.568834
station,trainline,19464,Castel San Giovanni,IT,8301948,,,45.063176,9.436938
station,trainline,19465,Castel San Pietro Terme,IT,8305053,,,44.407224,11.598107
station,trainline,19466,Casorate Sempione,IT,8301029,,,45.675431,8.743304
station,trainline,19467,Castelbuono,IT,8312020,,,38.014365,14.108965
station,trainline,19468,Casteldaccia,IT,8312010,,,38.060201,13.53726
station,trainline,19469,Garbagna,IT,8300030,,,45.385691,8.666158
station,trainline,19470,Diecimo-Pescaglia,IT,8306310,,,43.959381,10.507751
station,trainline,19471,Dobbiaco/Toblach,IT,8302113,,,46.72485,12.225509
station,trainline,19472,Dolce,IT,8302053,,,45.601594,10.850744
station,trainline,19473,Pontenure,IT,8305005,,,45.001716,9.792156
station,trainline,19474,Ponte di Piave,IT,8302763,,,45.719199,12.460415
station,trainline,19475,Ponte d’Adige/Sigmundskron,IT,8302225,,,46.485647,11.297849
station,trainline,19476,Limone,IT,8300617,,,44.203627,7.577915
station,trainline,19477,Montepaone-Montauro,IT,8311836,,,38.728765,16.541931
station,trainline,19478,Montepescali,IT,8306038,,,42.869385,11.068993
station,trainline,19479,Monteprandone,IT,8307554,,,42.894061,13.849896
station,trainline,19480,Montepulciano,IT,8306855,,,43.13516,11.856789
station,trainline,19481,Patti-San Piero Patti,IT,8312036,,,38.146893,14.97548
station,trainline,19482,Paulilatino,IT,8312874,,,40.077318,8.775791
station,trainline,19483,Pavia,IT,8301860,,,45.188971,9.144807
station,trainline,19484,Pavona,IT,8308731,,,41.724501,12.610562
station,trainline,19485,Pedaso,IT,8307510,,,43.094574,13.845086
station,trainline,19486,Perarolo di Cadore,IT,8302553,,,46.386541,12.352392
station,trainline,19487,Moneglia,IT,8304727,,,44.242407,9.487017
station,trainline,19488,Mongardino,IT,8300801,,,44.841646,8.207591
station,trainline,19490,Monzuno-Vado,IT,8305132,,,44.322168,11.262207
station,trainline,19491,Morano sul Po,IT,8300177,,,45.17066,8.366206
station,trainline,19492,Morcone,IT,8309503,,,41.34059,14.67755
station,trainline,19493,Monti-Telti,IT,8312857,,,40.82949,9.323108
station,trainline,19494,Pescosannita-Fragneto l’Abate,IT,8309507,,,41.237627,14.788576
station,trainline,19495,Pessione,IT,8300457,,,44.965085,7.841407
station,trainline,19496,Peschiera del Garda,IT,8302088,,,45.437576,10.701181
station,trainline,19497,Petrosino Strasatti,IT,8312109,,,37.725506,12.509424
station,trainline,19498,Pettenasco,IT,8300011,,,45.820508,8.406837
station,trainline,19499,Chianche-Ceppaloni,IT,8309510,,,41.050112,14.7776
station,trainline,19500,Chiarone,IT,8308007,,,42.387563,11.447861
station,trainline,19501,Chiavari,IT,8304722,,,44.315138,9.322488
station,trainline,19502,Dolo,IT,8302587,,,45.453442,12.071748
station,trainline,19503,Domegliara-Sant’Ambrogio,IT,8302055,,,45.522462,10.820423
station,trainline,19504,Domodossola,IT,8301003,,,46.115453,8.296666
station,trainline,19505,Donnafugata,IT,8312412,,,36.882183,14.568817
station,trainline,19506,Donnaz,IT,8300148,,,45.602735,7.769574
station,trainline,19507,Galliera,IT,8305721,,,44.737676,11.44138
station,trainline,19508,Frosinone,IT,8308662,,,41.62526,13.328593
station,trainline,19509,Frugarolo-Boscomarengo,IT,8304200,,,44.841816,8.682599
station,trainline,19510,Furci,IT,8312313,,,37.963028,15.382071
station,trainline,19513,Ospedaletto Euganeo,IT,8302395,,,45.221826,11.606566
station,trainline,19515,Riva Trigoso,IT,8304726,,,44.263828,9.429225
station,trainline,19516,Roccasecca,IT,8308668,,,41.526388,13.645715
station,trainline,19517,Roccastrada,IT,8306823,,,42.957848,11.193394
station,trainline,19519,Olevano,IT,8300036,,,45.212082,8.711868
station,trainline,19520,Milazzo,IT,8312042,,,38.197844,15.258092
station,trainline,19521,Camposanto,IT,8305314,,,44.792987,11.143073
station,trainline,19522,Canaro,IT,8305709,,,44.922764,11.674614
station,trainline,19523,Cancelliera,IT,8308735,,,41.710748,12.621708
station,trainline,19524,Candela Sant’Agata di Puglia,IT,8311204,,,41.150765,15.533431
station,trainline,19525,Candelo,IT,8300071,,,45.547371,8.100053
station,trainline,19526,Candia Canavese,IT,8300157,,,45.330074,7.891558
station,trainline,19527,Campodarsego,IT,8302527,,,45.50576,11.90089
station,trainline,19528,Campofelice,IT,8312017,,,37.992638,13.876863
station,trainline,19529,Campofranco,IT,8312211,,,37.510043,13.68675
station,trainline,19530,Castiglioncello,IT,8306729,,,43.404702,10.415207
station,trainline,19531,Maerne di Martellago,IT,8302512,,,45.51483,12.150665
station,trainline,19532,Magenta,IT,8301040,,,45.468212,8.88074
station,trainline,19533,Magione,IT,8307002,,,43.13756,12.202182
station,trainline,19534,Luino,IT,8301113,,,45.995483,8.73578
station,trainline,19535,Lumignacco,IT,8303125,,,45.99898,13.250845
station,trainline,19536,Monte San Biagio,IT,8308605,,,41.345929,13.347039
station,trainline,19537,Ospitale di Cadore,IT,8302554,,,46.325881,12.318269
station,trainline,19538,Ostia Parmense,IT,8306160,,,44.520164,9.844914
station,trainline,19539,Cancello,IT,8309213,,,40.994298,14.419398
station,trainline,19540,Ostiglia,IT,8305304,,,45.072093,11.141104
station,trainline,19541,Ostuni,IT,8311132,,,40.752201,17.580779
station,trainline,19542,Portici-Ercolano,IT,8309802,,,40.809885,14.335808
station,trainline,19543,Porto di Vasto,IT,8307822,,,42.16864,14.695655
station,trainline,19544,Porto d’Ascoli,IT,8307514,,,42.912722,13.896846
station,trainline,19545,Porto Recanati,IT,8307504,,,43.4338,13.661473
station,trainline,19546,Porto Sant’Elpidio,IT,8307507,,,43.256838,13.760831
station,trainline,19547,Porto Torres,IT,8312802,,,40.832879,8.396329
station,trainline,19548,Ponti,IT,8300871,,,44.630039,8.365226
station,trainline,19550,Nusco,IT,8309614,,,40.871793,15.092277
station,trainline,19551,Omegna,IT,8300010,,,45.871971,8.413184
station,trainline,19552,Omegna-Crusinallo,IT,8300008,,,45.897474,8.413148
station,trainline,19553,Occhiobello,IT,8305710,,,44.898934,11.62058
station,trainline,19554,Oderzo,IT,8302765,,,45.775571,12.493621
station,trainline,19555,Lioni,IT,8309616,,,40.871452,15.182996
station,trainline,19556,Licata,IT,8312400,,,37.105987,13.938278
station,trainline,19559,Acquaviva-Casteltermini,IT,8312209,,,37.570415,13.674804
station,trainline,19561,Montebello,IT,8302443,,,45.452445,11.390842
station,trainline,19562,Montebelluna,IT,8302570,,,45.776344,12.053842
station,trainline,19563,Montecarlo-San Salvatore,IT,8306408,,,43.850854,10.68536
station,trainline,19564,Fossalta di Piave,IT,8302667,,,45.624085,12.500426
station,trainline,19565,Fossano,IT,8300606,,,44.550584,7.717913
station,trainline,19566,Fossato di Vico-Gubbio,IT,8307209,,,43.283932,12.756987
station,trainline,19567,Fragneto Monforte,IT,8309506,,,41.247318,14.764863
station,trainline,19568,Francavilla al Mare,IT,8307813,,,42.421327,14.287958
station,trainline,19569,Desio,IT,8301320,,,45.617837,9.217916
station,trainline,19570,Diamante-Buonvicino,IT,8311731,,,39.67719,15.824044
station,trainline,19572,Felizzano,IT,8300468,,,44.893351,8.437473
station,trainline,19573,Feltre,IT,8302564,,,46.01285,11.911642
station,trainline,19574,Momo,IT,8300019,,,45.574743,8.556966
station,trainline,19575,Molina-Castelvecchio Subequo,IT,8307424,,,42.143353,13.739787
station,trainline,19576,Molino del Pallone,IT,8305112,,,44.100188,10.961248
station,trainline,19577,Padiglione,IT,8308707,,,41.513335,12.629493
station,trainline,19578,Pergine,IT,8302305,,,46.062812,11.232093
station,trainline,19580,Peri,IT,8302052,,,45.658289,10.900409
station,trainline,19581,Perugia,IT,8307004,,,43.103797,12.375584
station,trainline,19582,Pesaro,IT,8307104,,,43.905967,12.904752
station,trainline,19585,Oriolo,IT,8308313,,,42.166447,12.138691
station,trainline,19586,Oristano,IT,8312878,,,39.901875,8.603989
station,trainline,19587,Orsago,IT,8302704,,,45.928405,12.434634
station,trainline,19589,Ora/Auer,IT,8302031,,,46.360912,11.296977
station,trainline,19591,Palazzolo Vercellese,IT,8300175,,,45.189061,8.232851
station,trainline,19595,Palidano,IT,8302343,,,44.972178,10.777904
station,trainline,19596,Palizzi,IT,8311859,,,37.918855,15.98647
station,trainline,19597,Pallanzeno,IT,8300002,,,46.043539,8.260673
station,trainline,19599,Palagiano-Mottola,IT,8311509,,,40.601614,17.065445
station,trainline,19600,Francavilla Fontana,IT,8311603,,,40.523282,17.584752
station,trainline,19603,Frasso Telesino-Dugenta,IT,8309305,,,41.13711,14.459355
station,trainline,19604,Fratta,IT,8302374,,,45.038824,11.642289
station,trainline,19605,Frattamaggiore-Grumo,IT,8309008,,,40.94021,14.263606
station,trainline,19606,Ferentino-Supino,IT,8308661,,,41.655599,13.247564
station,trainline,19607,Ferrara,IT,8305712,,,44.84312,11.603833
station,trainline,19608,San Nicolo,IT,8301951,,,45.058825,9.606277
station,trainline,19609,Rosarno,IT,8311765,,,38.488717,15.970199
station,trainline,19610,Rottofreno,IT,8301950,,,45.060488,9.549375
station,trainline,19611,Rovasenda,IT,8300053,,,45.53742,8.3169
station,trainline,19612,Mezzocorona,IT,8302035,,,46.207269,11.12842
station,trainline,19613,Dicomano,IT,8306701,,,43.892987,11.519415
station,trainline,19614,Oricola-Pereto,IT,8308518,,,42.067817,13.044291
station,trainline,19615,Monopoli,IT,8311129,,,40.952148,17.292611
station,trainline,19617,Monselice,IT,8305703,,,45.246196,11.747813
station,trainline,19618,Montagnana,IT,8302392,,,45.228209,11.459907
station,trainline,19619,Montaguto-Panni,IT,8309319,,,41.235389,15.235142
station,trainline,19620,Montale-Agliana,IT,8306415,,,43.912844,11.008432
station,trainline,19621,Montalto di Castro,IT,8308008,,,42.334635,11.595167
station,trainline,19622,Monasterace-Stilo,IT,8311844,,,38.437541,16.574634
station,trainline,19624,La Salle,IT,8300132,,,45.744702,7.061889
station,trainline,19625,Militello,IT,8312276,,,37.275371,14.779839
station,trainline,19626,Minturno-Scauri,IT,8309150,,,41.257583,13.720855
station,trainline,19629,Labro-Moggio,IT,8307427,,,42.505906,12.746128
station,trainline,19630,Laglesie San Leopoldo,IT,8303009,,,46.505423,13.347327
station,trainline,19631,Isernia,IT,8309053,,,41.597133,14.235587
station,trainline,19632,Leggiuno-Monvalle,IT,8301120,,,45.86745,8.629087
station,trainline,19633,Merana,IT,8300875,,,44.519463,8.29832
station,trainline,19635,Meolo,IT,8302668,,,45.613693,12.454545
station,trainline,19637,Ovada,IT,8304103,,,44.630408,8.632691
station,trainline,19638,Rosolini,IT,8312422,,,36.81595,14.952836
station,trainline,19639,Sepino,IT,8309501,,,41.414077,14.657334
station,trainline,19640,Serino,IT,8309515,,,40.858858,14.860229
station,trainline,19641,Sant’Antonino di Saluggia,IT,8300236,,,45.253936,8.039754
station,trainline,19642,Dogna,IT,8303012,,,46.442606,13.316134
station,trainline,19643,Offida-Castel di Lama,IT,8307551,,,42.862014,13.720406
station,trainline,19644,Possidente,IT,8311220,,,40.781182,15.77712
station,trainline,19645,Postioma,IT,8302601,,,45.715837,12.148247
station,trainline,19646,Isola delle Femmine,IT,8312129,,,38.194725,13.250261
station,trainline,19647,Isola Liri,IT,8308858,,,41.680157,13.580255
station,trainline,19648,Ispica,IT,8312421,,,36.778043,14.914362
station,trainline,19649,Ispra,IT,8301121,,,45.811546,8.620987
station,trainline,19650,Itri,IT,8308607,,,41.271328,13.54553
station,trainline,19651,Ivrea,IT,8300154,,,45.461461,7.876393
station,trainline,19652,Jesi,IT,8307202,,,43.520384,13.251969
station,trainline,19653,Joppolo,IT,8311763,,,38.580767,15.897144
station,trainline,19654,Legnago,IT,8302366,,,45.18907,11.304681
station,trainline,19655,Lendinara,IT,8302373,,,45.081945,11.591239
station,trainline,19656,Lentini,IT,8312341,,,37.300963,14.997539
station,trainline,19657,Lentini Diramazione,IT,8312340,,,37.34003,14.981485
station,trainline,19658,Lerino,IT,8302578,,,45.518704,11.635646
station,trainline,19659,Lesa,IT,8301018,,,45.825785,8.559025
station,trainline,19660,Lesegno,IT,8300954,,,44.385865,7.942697
station,trainline,19661,Letojanni,IT,8312316,,,37.877469,15.303047
station,trainline,19662,Montecarotto-Castelbellino,IT,8307203,,,43.499997,13.148216
station,trainline,19665,Montechiaro Denice,IT,8300872,,,44.600825,8.352165
station,trainline,19666,Montecorvino,IT,8309822,,,40.6165,14.947074
station,trainline,19667,Montecosaro,IT,8307310,,,43.289316,13.64638
station,trainline,19668,Montefiascone,IT,8308303,,,42.520262,12.050507
station,trainline,19669,Montegrosso,IT,8300803,,,44.818633,8.23909
station,trainline,19670,Montelupo-Capraia,IT,8306511,,,43.733617,11.019094
station,trainline,19671,Montemaggiore Belsito,IT,8312203,,,37.858339,13.692162
station,trainline,19672,Ozieri-Chilivani,IT,8312862,,,40.609506,8.933749
station,trainline,19673,Ozzano Taro,IT,8306152,,,44.718008,10.154736
station,trainline,19674,Pabillonis,IT,8312881,,,39.610894,8.740957
station,trainline,19675,Pace del Mela,IT,8312045,,,38.202258,15.312701
station,trainline,19676,Ortona,IT,8307815,,,42.3538,14.406598
station,trainline,19677,Orvieto,IT,8308203,,,42.723931,12.126753
station,trainline,19678,Oschiri,IT,8312860,,,40.713224,9.10787
station,trainline,19679,Malborghetto,IT,8303007,,,46.504902,13.434198
station,trainline,19681,Maltignano,IT,8307555,,,42.844908,13.664655
station,trainline,19682,Manarola,IT,8304735,,,44.10489,9.729249
station,trainline,19683,Mandatoriccio-Campana,IT,8311817,,,39.52529,16.893086
station,trainline,19684,Valle Dell’Aniene-Mandela-Sambuci,IT,8308512,,,42.016561,12.922982
station,trainline,19685,Manerbio,IT,8301902,,,45.353995,10.131139
station,trainline,19686,Manfredonia,IT,8311054,,,41.623103,15.908093
station,trainline,19687,Maniago,IT,8303084,,,46.170026,12.714558
station,trainline,19688,Porto Valtravaglia,IT,8301116,,,45.958142,8.673727
station,trainline,19689,Portogruaro-Caorle,IT,8303200,,,45.78091,12.831202
station,trainline,19690,Lana-Postal/Lana-Burgstall,IT,8302219,,,46.607828,11.182661
station,trainline,19691,Lancenigo,IT,8302710,,,45.710111,12.265745
station,trainline,19692,Ponte-Casalduni,IT,8309309,,,41.214192,14.697066
station,trainline,19694,Padula,IT,8309908,,,40.334238,15.628708
station,trainline,19695,Paese,IT,8302540,,,45.669157,12.16165
station,trainline,19696,Paese-Castagnole,IT,8302602,,,45.691279,12.182675
station,trainline,19697,Paestum,IT,8311703,,,40.421712,15.014511
station,trainline,19698,Pagani,IT,8309813,,,40.746385,14.616828
station,trainline,19699,Paganica,IT,8307416,,,42.331039,13.478434
station,trainline,19700,Palagianello,IT,8311508,,,40.606854,16.984551
station,trainline,19701,Paceco,IT,8312103,,,37.991416,12.55082
station,trainline,19702,Palazzo San Gervasio-Montemilone,IT,8311303,,,40.937172,15.987333
station,trainline,19703,Poggio Mirteto,IT,8308213,,,42.241929,12.633125
station,trainline,19704,Poggio-Renatico,IT,8305720,,,44.767556,11.484007
station,trainline,19705,Marconia,IT,8311800,,,40.316952,16.752207
station,trainline,19708,Morrovalle-Monte San Giusto,IT,8307309,,,43.279248,13.582799
station,trainline,19709,Mortara,IT,8300034,,,45.252093,8.731923
station,trainline,19710,Mosciano Sant’Angelo,IT,8307904,,,42.706555,13.906429
station,trainline,19711,Motta di Livenza,IT,8302767,,,45.779077,12.607838
station,trainline,19712,Morgex,IT,8300131,,,45.757215,7.03396
station,trainline,19713,Montemarano,IT,8309610,,,40.90064,15.036939
station,trainline,19714,Mombaruzzo,IT,8300808,,,44.762415,8.440951
station,trainline,19715,Montemarciano,IT,8307110,,,43.651267,13.346617
station,trainline,19716,Forenza,IT,8311210,,,40.866849,15.725378
station,trainline,19717,Forlì,IT,8305059,,,44.224284,12.054831
station,trainline,19718,Forlimpopoli-Bertinoro,IT,8305065,,,44.194179,12.128147
station,trainline,19719,Gatteo a Mare,IT,8305816,,,44.170556,12.432333
station,trainline,19720,Rometta-Messinese,IT,8312049,,,38.228434,15.405865
station,trainline,19721,Roncegno Bagni-Marter,IT,8302312,,,46.03597,11.398501
station,trainline,19723,Ronciglione,IT,8308109,,,42.281994,12.218758
station,trainline,19724,Ronta,IT,8306606,,,44.00653,11.431528
station,trainline,19725,Rosa,IT,8302521,,,45.720548,11.775761
station,trainline,19727,Roseto degli Abruzzi,IT,8307804,,,42.677807,14.015225
station,trainline,19728,Pozzuoli Solfatara,IT,8309101,,,40.827566,14.126161
station,trainline,19729,Pracchia,IT,8305113,,,44.055035,10.907223
station,trainline,19730,Prato Sesia,IT,8300108,,,45.646567,8.370278
station,trainline,19731,Pratola Peligna,IT,8307700,,,42.102551,13.876324
station,trainline,19732,Pratola Peligna Superiore,IT,8307601,,,42.081876,13.876162
station,trainline,19733,Pre Saint Didier,IT,8300130,,,45.763669,6.991585
station,trainline,19734,Preganziol,IT,8302715,,,45.603805,12.231514
station,trainline,19736,Premosello-Chiovenda,IT,8301009,,,46.002288,8.32713
station,trainline,19737,Prezza,IT,8308536,,,42.053704,13.834542
station,trainline,19738,Primolano,IT,8302319,,,45.965351,11.700907
station,trainline,19739,Priverno-Fossanova,IT,8308604,,,41.421681,13.186833
station,trainline,19740,Quarona,IT,8300102,,,45.758321,8.265554
station,trainline,19741,Ornavasso,IT,8300006,,,45.970277,8.415898
station,trainline,19742,Palazzolo sull’Oglio,IT,8301538,,,45.602475,9.895154
station,trainline,19744,Pescia,IT,8306409,,,43.886838,10.685774
station,trainline,19745,Pescina,IT,8308532,,,42.037694,13.668296
